house_id,neighborhood_id,lat,long,sqft,beds,baths,date,price,is_undervalued
H0176,2,40.73577166125904,-73.85857825943853,2531.1171651748014,4,3,2025-05-24 22:17:28.390154,412664.3071145319,False
H0176,2,40.73577166125904,-73.85857825943853,2531.1171651748014,4,3,2025-07-10 22:17:28.390154,404290.0934240915,False
H0176,2,40.73577166125904,-73.85857825943853,2531.1171651748014,4,3,2025-11-28 22:17:28.390154,431757.2516538395,False
H0176,2,40.73577166125904,-73.85857825943853,2531.1171651748014,4,3,2026-01-11 22:17:28.390154,426400.8636079421,False
H0176,2,40.73577166125904,-73.85857825943853,2531.1171651748014,4,3,2026-02-15 22:17:28.390154,440425.8102527506,False
H0177,2,40.72815050875276,-73.8409967188696,1567.4803868255035,3,2,2025-03-01 22:17:28.390213,261247.38235136433,False
H0177,2,40.72815050875276,-73.8409967188696,1567.4803868255035,3,2,2025-12-02 22:17:28.390213,280823.1169732421,False
H0178,5,40.74941808960661,-74.12698508057508,2126.869830747287,3,2,2025-03-13 22:17:28.390255,408345.576501909,False
H0178,5,40.74941808960661,-74.12698508057508,2126.869830747287,3,2,2025-08-24 22:17:28.390255,412640.2034285627,False
H0179,5,40.746913300985426,-74.1337194015089,2814.504801674634,4,3,2025-08-23 22:17:28.390296,579014.3260889493,False
H0179,5,40.746913300985426,-74.1337194015089,2814.504801674634,4,3,2025-10-07 22:17:28.390296,581447.775145039,False
H0179,5,40.746913300985426,-74.1337194015089,2814.504801674634,4,3,2025-10-29 22:17:28.390296,596775.9528521618,False
H0180,8,40.517705617764555,-73.72034600708953,2681.336931183529,4,3,2025-04-10 22:17:28.390344,805069.1400943963,False
H0180,8,40.517705617764555,-73.72034600708953,2681.336931183529,4,3,2025-08-03 22:17:28.390344,815438.6829906297,False
H0180,8,40.517705617764555,-73.72034600708953,2681.336931183529,4,3,2026-01-15 22:17:28.390344,863101.9619737155,False
H0180,8,40.517705617764555,-73.72034600708953,2681.336931183529,4,3,2026-01-16 22:17:28.390344,864880.8942240762,False
H0180,8,40.517705617764555,-73.72034600708953,2681.336931183529,4,3,2026-02-21 22:17:28.390344,843847.8943516792,False
H0181,5,40.75130016565425,-74.1283057077268,2322.6077929750286,5,4,2025-03-15 22:17:28.390405,475775.55888377567,False
H0181,5,40.75130016565425,-74.1283057077268,2322.6077929750286,5,4,2025-06-15 22:17:28.390405,476763.6344191146,False
H0181,5,40.75130016565425,-74.1283057077268,2322.6077929750286,5,4,2025-08-11 22:17:28.390405,483407.6962829642,False
H0181,5,40.75130016565425,-74.1283057077268,2322.6077929750286,5,4,2025-09-23 22:17:28.390405,487137.4218370104,False
H0181,5,40.75130016565425,-74.1283057077268,2322.6077929750286,5,4,2026-02-05 22:17:28.390405,501600.1837002991,False
H0182,8,40.51918104217612,-73.726794514736,1552.8250436622986,2,2,2025-02-22 22:17:28.390465,471353.2762074272,False
H0182,8,40.51918104217612,-73.726794514736,1552.8250436622986,2,2,2025-03-30 22:17:28.390465,493877.8752878853,False
H0183,8,40.52379521883497,-73.73428238452925,1821.7641813158348,4,3,2025-05-07 22:17:28.390775,555761.405063936,False
H0183,8,40.52379521883497,-73.73428238452925,1821.7641813158348,4,3,2025-11-08 22:17:28.390775,576583.4349095696,False
H0183,8,40.52379521883497,-73.73428238452925,1821.7641813158348,4,3,2026-02-14 22:17:28.390775,607158.2461255493,False
H0184,1,40.57033678558184,-74.12379484457816,2195.3065888646806,3,2,2025-03-06 22:17:28.390839,376811.93278147187,False
H0184,1,40.57033678558184,-74.12379484457816,2195.3065888646806,3,2,2025-06-12 22:17:28.390839,397080.87706009665,False
H0184,1,40.57033678558184,-74.12379484457816,2195.3065888646806,3,2,2025-08-24 22:17:28.390839,397395.5285242773,False
H0185,6,40.683023523369954,-73.81083089666521,2041.2563496615946,4,3,2025-07-29 22:17:28.390893,388225.0118583083,False
H0185,6,40.683023523369954,-73.81083089666521,2041.2563496615946,4,3,2025-10-12 22:17:28.390893,390093.54878358677,False
H0185,6,40.683023523369954,-73.81083089666521,2041.2563496615946,4,3,2025-11-17 22:17:28.390893,397396.92990236,False
H0185,6,40.683023523369954,-73.81083089666521,2041.2563496615946,4,3,2026-01-08 22:17:28.390893,392994.92881381017,False
H0186,0,40.6538768995091,-73.7225462526423,2338.9718924763365,4,3,2025-04-15 22:17:28.390953,630014.8569373118,False
H0186,0,40.6538768995091,-73.7225462526423,2338.9718924763365,4,3,2025-08-18 22:17:28.390953,646288.5159145384,False
H0186,0,40.6538768995091,-73.7225462526423,2338.9718924763365,4,3,2026-01-22 22:17:28.390953,657680.040161282,False
H0187,6,40.67278504728925,-73.79805320374078,1754.1819071839764,3,2,2025-05-11 22:17:28.391005,323633.26624898694,False
H0187,6,40.67278504728925,-73.79805320374078,1754.1819071839764,3,2,2025-10-20 22:17:28.391005,327900.70778932585,False
H0188,5,40.746293064727546,-74.1284040615047,1836.052641743541,3,2,2025-06-01 22:17:28.391051,368224.3730359282,False
H0188,5,40.746293064727546,-74.1284040615047,1836.052641743541,3,2,2025-12-25 22:17:28.391051,388488.28584991867,False
H0188,5,40.746293064727546,-74.1284040615047,1836.052641743541,3,2,2026-01-25 22:17:28.391051,382285.205261422,False
H0189,2,40.747826808446376,-73.8448548163131,1473.5174607998465,1,1,2025-06-21 22:17:28.391103,233878.17121284385,False
H0189,2,40.747826808446376,-73.8448548163131,1473.5174607998465,1,1,2025-08-15 22:17:28.391103,242790.56229646102,False
H0190,4,40.62367005425787,-73.93765686410397,2044.3287954807188,4,3,2025-03-21 22:17:28.391147,444504.2072657575,False
H0190,4,40.62367005425787,-73.93765686410397,2044.3287954807188,4,3,2025-04-03 22:17:28.391147,454888.19821724424,False
H0190,4,40.62367005425787,-73.93765686410397,2044.3287954807188,4,3,2025-12-21 22:17:28.391147,476198.90069909225,False
H0190,4,40.62367005425787,-73.93765686410397,2044.3287954807188,4,3,2026-02-11 22:17:28.391147,465354.8870545377,False
H0191,6,40.69864399468448,-73.81362829104386,1514.9980162454785,2,1,2025-08-06 22:17:28.391212,295485.2842616675,False
H0191,6,40.69864399468448,-73.81362829104386,1514.9980162454785,2,1,2026-01-16 22:17:28.391212,309919.4132171984,False
H0192,0,40.65737459713654,-73.71189692804211,2324.068634953767,3,2,2025-03-21 22:17:28.391256,600569.0631172407,False
H0192,0,40.65737459713654,-73.71189692804211,2324.068634953767,3,2,2025-04-27 22:17:28.391256,591049.2015812809,False
H0192,0,40.65737459713654,-73.71189692804211,2324.068634953767,3,2,2025-07-20 22:17:28.391256,603758.6202962927,False
H0192,0,40.65737459713654,-73.71189692804211,2324.068634953767,3,2,2025-12-28 22:17:28.391256,616668.3428516596,False
H0192,0,40.65737459713654,-73.71189692804211,2324.068634953767,3,2,2026-01-13 22:17:28.391256,620044.3554909216,False
H0193,9,40.61955950851595,-74.1611074367429,2405.031152026346,3,2,2025-06-03 22:17:28.393526,648704.4480369233,False
H0193,9,40.61955950851595,-74.1611074367429,2405.031152026346,3,2,2025-06-12 22:17:28.393526,651448.1957825572,False
H0194,7,40.74063971445112,-74.16623866964757,2308.515085160348,4,3,2025-05-24 22:17:28.393583,584542.922696971,False
H0194,7,40.74063971445112,-74.16623866964757,2308.515085160348,4,3,2025-06-05 22:17:28.393583,573822.0435507641,False
H0194,7,40.74063971445112,-74.16623866964757,2308.515085160348,4,3,2025-08-26 22:17:28.393583,587272.9126596305,False
H0194,7,40.74063971445112,-74.16623866964757,2308.515085160348,4,3,2025-12-01 22:17:28.393583,594372.4625420909,False
H0195,4,40.63413743614244,-73.94585537622967,1638.268595564856,3,2,2025-03-05 22:17:28.393645,348650.9026199076,False
H0195,4,40.63413743614244,-73.94585537622967,1638.268595564856,3,2,2025-06-27 22:17:28.393645,359252.9827715211,False
H0195,4,40.63413743614244,-73.94585537622967,1638.268595564856,3,2,2025-10-23 22:17:28.393645,370944.88049668336,False
H0195,4,40.63413743614244,-73.94585537622967,1638.268595564856,3,2,2025-12-31 22:17:28.393645,379730.61686089693,False
H0196,2,40.747215668570675,-73.84699625870347,2335.1099486386693,3,2,2025-02-25 22:17:28.393705,380497.2152052,False
H0196,2,40.747215668570675,-73.84699625870347,2335.1099486386693,3,2,2025-05-22 22:17:28.393705,378614.3780667912,False
H0196,2,40.747215668570675,-73.84699625870347,2335.1099486386693,3,2,2025-06-25 22:17:28.393705,386808.14227027935,False
H0196,2,40.747215668570675,-73.84699625870347,2335.1099486386693,3,2,2025-09-27 22:17:28.393705,399031.6328679624,False
H0197,5,40.753070151174924,-74.12773519260504,1178.4055944229162,1,1,2025-12-19 22:17:28.393765,251071.15397226697,False
H0197,5,40.753070151174924,-74.12773519260504,1178.4055944229162,1,1,2026-01-26 22:17:28.393765,259450.5612302212,False
H0198,7,40.74214126530294,-74.16690144847412,2561.431976866904,6,5,2025-08-14 22:17:28.393811,633583.919178795,False
H0198,7,40.74214126530294,-74.16690144847412,2561.431976866904,6,5,2025-10-21 22:17:28.393811,645333.8997693788,False
H0199,3,40.83335567547026,-74.08798471838138,1962.0244881787387,2,1,2025-04-23 22:17:28.393858,359971.4184878501,False
H0199,3,40.83335567547026,-74.08798471838138,1962.0244881787387,2,1,2025-06-23 22:17:28.393858,358081.82729260833,False
H0199,3,40.83335567547026,-74.08798471838138,1962.0244881787387,2,1,2025-10-03 22:17:28.393858,367439.7473551613,False
H0199,3,40.83335567547026,-74.08798471838138,1962.0244881787387,2,1,2025-11-25 22:17:28.393858,367580.9700938278,False
H0200,9,40.60870483458401,-74.1466853255193,1914.9101667467241,4,3,2025-04-30 22:17:28.393916,493254.7776355024,False
H0200,9,40.60870483458401,-74.1466853255193,1914.9101667467241,4,3,2025-05-02 22:17:28.393916,491630.6309057563,False
H0200,9,40.60870483458401,-74.1466853255193,1914.9101667467241,4,3,2025-08-09 22:17:28.393916,511647.58266306034,False
H0200,9,40.60870483458401,-74.1466853255193,1914.9101667467241,4,3,2025-11-20 22:17:28.393916,512437.4762237754,False
H0200,9,40.60870483458401,-74.1466853255193,1914.9101667467241,4,3,2026-02-11 22:17:28.393916,513741.0216891742,False
H0201,4,40.613472581411266,-73.92445219581703,2185.547025656961,3,3,2025-06-08 22:17:28.393988,474472.9164288931,False
H0201,4,40.613472581411266,-73.92445219581703,2185.547025656961,3,3,2025-12-17 22:17:28.393988,497553.48443148937,False
H0202,6,40.679250187643454,-73.79348729767408,2524.9921462856914,5,4,2025-05-16 22:17:28.394034,477064.04317248217,False
H0202,6,40.679250187643454,-73.79348729767408,2524.9921462856914,5,4,2025-05-20 22:17:28.394034,472696.8098452151,False
H0202,6,40.679250187643454,-73.79348729767408,2524.9921462856914,5,4,2025-10-21 22:17:28.394034,491716.4255389148,False
H0202,6,40.679250187643454,-73.79348729767408,2524.9921462856914,5,4,2026-01-29 22:17:28.394034,500217.15452919476,False
H0203,9,40.630668838292586,-74.15568484632514,2587.6415539120244,6,5,2025-05-23 22:17:28.394090,653893.4712111664,False
H0203,9,40.630668838292586,-74.15568484632514,2587.6415539120244,6,5,2025-06-02 22:17:28.394090,659863.3627411536,False
H0203,9,40.630668838292586,-74.15568484632514,2587.6415539120244,6,5,2025-07-26 22:17:28.394090,652033.4301287846,False
H0203,9,40.630668838292586,-74.15568484632514,2587.6415539120244,6,5,2025-11-26 22:17:28.394090,671303.2088644028,False
H0203,9,40.630668838292586,-74.15568484632514,2587.6415539120244,6,5,2026-02-05 22:17:28.394090,682809.4850340219,False
H0204,1,40.57562049649971,-74.13904970996686,1675.313480839287,2,1,2025-08-13 22:17:28.394153,279059.7550032737,False
H0204,1,40.57562049649971,-74.13904970996686,1675.313480839287,2,1,2025-11-22 22:17:28.394153,290038.0528515671,False
H0205,1,40.54714474620975,-74.12167698405781,1788.7294447974812,2,1,2025-09-02 22:17:28.394196,311258.11859501374,False
H0205,1,40.54714474620975,-74.12167698405781,1788.7294447974812,2,1,2025-11-26 22:17:28.394196,310799.1011952972,False
H0206,3,40.85281091866869,-74.09564819741969,1229.8761839844615,3,2,2025-04-02 22:17:28.394238,224428.21869422536,False
H0206,3,40.85281091866869,-74.09564819741969,1229.8761839844615,3,2,2025-07-25 22:17:28.394238,231221.3735883873,False
H0206,3,40.85281091866869,-74.09564819741969,1229.8761839844615,3,2,2025-12-21 22:17:28.394238,236394.441368102,False
H0206,3,40.85281091866869,-74.09564819741969,1229.8761839844615,3,2,2026-01-14 22:17:28.394238,237754.65361203012,False
H0207,1,40.57127633007795,-74.12621035776871,2086.670711856777,3,2,2025-09-04 22:17:28.394295,362644.1491778942,False
H0207,1,40.57127633007795,-74.12621035776871,2086.670711856777,3,2,2025-11-19 22:17:28.394295,362444.7519282621,False
H0207,1,40.57127633007795,-74.12621035776871,2086.670711856777,3,2,2025-11-28 22:17:28.394295,368562.19388234045,False
H0207,1,40.57127633007795,-74.12621035776871,2086.670711856777,3,2,2025-12-01 22:17:28.394295,369977.60223138734,False
H0207,1,40.57127633007795,-74.12621035776871,2086.670711856777,3,2,2026-01-11 22:17:28.394295,372102.8893385187,False
H0208,2,40.752924116676446,-73.83906134309817,537.5374104016614,1,1,2025-07-09 22:17:28.396127,89317.59301669708,False
H0208,2,40.752924116676446,-73.83906134309817,537.5374104016614,1,1,2025-12-31 22:17:28.396127,93746.24948904123,False
H0209,4,40.6327668013136,-73.9466943846515,720.8158083714488,1,1,2025-08-09 22:17:28.396161,172072.36686737573,False
H0209,4,40.6327668013136,-73.9466943846515,720.8158083714488,1,1,2025-10-18 22:17:28.396161,173394.79436650482,False
H0209,4,40.6327668013136,-73.9466943846515,720.8158083714488,1,1,2025-12-24 22:17:28.396161,171255.97135199755,False
H0209,4,40.6327668013136,-73.9466943846515,720.8158083714488,1,1,2026-01-01 22:17:28.396161,171591.8086510648,False
H0209,4,40.6327668013136,-73.9466943846515,720.8158083714488,1,1,2026-01-30 22:17:28.396161,171325.76715028653,False
H0210,5,40.74009894691462,-74.13623732902742,1311.6351487481852,2,1,2025-03-25 22:17:28.396190,267512.6115396689,False
H0210,5,40.74009894691462,-74.13623732902742,1311.6351487481852,2,1,2025-08-02 22:17:28.396190,270786.77952617453,False
H0210,5,40.74009894691462,-74.13623732902742,1311.6351487481852,2,1,2025-09-11 22:17:28.396190,276570.353788258,False
H0210,5,40.74009894691462,-74.13623732902742,1311.6351487481852,2,1,2025-11-03 22:17:28.396190,277397.27204566443,False
H0211,0,40.6501493267956,-73.73420461562655,2114.2882637589487,5,4,2025-04-13 22:17:28.396214,586461.9736955096,False
H0211,0,40.6501493267956,-73.73420461562655,2114.2882637589487,5,4,2025-12-10 22:17:28.396214,604494.1178401284,False
H0212,1,40.572362780867806,-74.12405197774964,2540.9710298704244,6,5,2025-05-05 22:17:28.396232,414351.8928372129,False
H0212,1,40.572362780867806,-74.12405197774964,2540.9710298704244,6,5,2025-07-12 22:17:28.396232,429614.24863098847,False
H0213,4,40.61460311010824,-73.9188600500516,1966.0611139635116,4,3,2025-03-25 22:17:28.396250,445102.54479700566,False
H0213,4,40.61460311010824,-73.9188600500516,1966.0611139635116,4,3,2025-04-27 22:17:28.396250,456752.0271916573,False
H0213,4,40.61460311010824,-73.9188600500516,1966.0611139635116,4,3,2025-06-01 22:17:28.396250,443159.31333331193,False
H0213,4,40.61460311010824,-73.9188600500516,1966.0611139635116,4,3,2025-11-19 22:17:28.396250,469183.61900429416,False
H0213,4,40.61460311010824,-73.9188600500516,1966.0611139635116,4,3,2026-01-24 22:17:28.396250,461553.6548545722,False
H0214,9,40.625476701086065,-74.14923186876968,2537.6967228230387,6,4,2025-08-08 22:17:28.396280,681299.5048597294,False
H0214,9,40.625476701086065,-74.14923186876968,2537.6967228230387,6,4,2026-01-26 22:17:28.396280,699135.376652171,False
H0215,5,40.746612798093814,-74.12795380499504,2659.8222472386497,4,3,2025-02-23 22:17:28.396299,552389.2253076835,False
H0215,5,40.746612798093814,-74.12795380499504,2659.8222472386497,4,3,2025-03-15 22:17:28.396299,542334.4899120794,False
H0215,5,40.746612798093814,-74.12795380499504,2659.8222472386497,4,3,2025-07-22 22:17:28.396299,562799.6091929928,False
H0215,5,40.746612798093814,-74.12795380499504,2659.8222472386497,4,3,2025-12-31 22:17:28.396299,576974.6313421071,False
H0216,6,40.68386187836024,-73.81107702985862,1815.3614303768984,2,1,2025-02-26 22:17:28.396392,342855.4356891951,False
H0216,6,40.68386187836024,-73.81107702985862,1815.3614303768984,2,1,2025-04-19 22:17:28.396392,342748.9691286184,False
H0216,6,40.68386187836024,-73.81107702985862,1815.3614303768984,2,1,2025-05-29 22:17:28.396392,340566.86914959294,False
H0217,0,40.644712697706865,-73.72252534961424,1359.9373465334052,2,1,2025-04-09 22:17:28.396422,356568.5818499068,False
H0217,0,40.644712697706865,-73.72252534961424,1359.9373465334052,2,1,2025-08-07 22:17:28.396422,366309.2937124088,False
H0217,0,40.644712697706865,-73.72252534961424,1359.9373465334052,2,1,2025-12-07 22:17:28.396422,375198.3002746299,False
H0218,6,40.67748018422915,-73.8033628783139,2760.1696186547515,4,3,2025-02-27 22:17:28.396446,552615.9713960992,False
H0218,6,40.67748018422915,-73.8033628783139,2760.1696186547515,4,3,2025-04-20 22:17:28.396446,549157.7825946774,False
H0218,6,40.67748018422915,-73.8033628783139,2760.1696186547515,4,3,2026-01-12 22:17:28.396446,570116.2982765739,False
H0219,3,40.83471382278155,-74.1008438165769,1978.8321709008815,2,1,2025-09-17 22:17:28.396467,380088.7492658489,False
H0219,3,40.83471382278155,-74.1008438165769,1978.8321709008815,2,1,2025-12-09 22:17:28.396467,383041.9925723526,False
H0219,3,40.83471382278155,-74.1008438165769,1978.8321709008815,2,1,2026-02-01 22:17:28.396467,387919.99181730393,False
H0220,9,40.62361371639074,-74.13350685033231,1639.1312233313733,2,2,2025-05-16 22:17:28.396487,410761.2245567827,False
H0220,9,40.62361371639074,-74.13350685033231,1639.1312233313733,2,2,2025-12-08 22:17:28.396487,420834.9374396502,False
H0220,9,40.62361371639074,-74.13350685033231,1639.1312233313733,2,2,2025-12-27 22:17:28.396487,425493.24333125853,False
H0220,9,40.62361371639074,-74.13350685033231,1639.1312233313733,2,2,2026-01-09 22:17:28.396487,424554.0545976853,False
H0221,5,40.7434022686233,-74.14032286440845,1686.0583927791054,2,2,2025-05-11 22:17:28.396589,337875.36329619616,False
H0221,5,40.7434022686233,-74.14032286440845,1686.0583927791054,2,2,2026-01-02 22:17:28.396589,353547.565372765,False
H0222,7,40.744213066123756,-74.17056260817061,2832.1585490623174,4,3,2025-05-15 22:17:28.396619,723622.2173786716,False
H0222,7,40.744213066123756,-74.17056260817061,2832.1585490623174,4,3,2025-08-04 22:17:28.396619,715350.0257456343,False
H0223,9,40.62160998616061,-74.15290748557585,1918.5602112702795,3,3,2025-06-28 22:17:28.396639,488501.746156172,False
H0223,9,40.62160998616061,-74.15290748557585,1918.5602112702795,3,3,2025-10-23 22:17:28.396639,492997.68671682075,False
H0223,9,40.62160998616061,-74.15290748557585,1918.5602112702795,3,3,2025-11-19 22:17:28.396639,493918.8128202674,False
H0223,9,40.62160998616061,-74.15290748557585,1918.5602112702795,3,3,2026-01-28 22:17:28.396639,511293.217908917,False
H0224,0,40.65521385012886,-73.72170060550492,2982.670730861042,5,4,2025-04-09 22:17:28.396664,750830.283889682,False
H0224,0,40.65521385012886,-73.72170060550492,2982.670730861042,5,4,2025-04-25 22:17:28.396664,747810.19421733,False
H0224,0,40.65521385012886,-73.72170060550492,2982.670730861042,5,4,2025-05-01 22:17:28.396664,760867.4434828128,False
H0224,0,40.65521385012886,-73.72170060550492,2982.670730861042,5,4,2025-10-04 22:17:28.396664,795193.0122182398,False
H0224,0,40.65521385012886,-73.72170060550492,2982.670730861042,5,4,2025-12-17 22:17:28.396664,803484.0096915712,False
H0225,1,40.56740430728001,-74.1172827171227,1882.796099841839,3,3,2025-05-09 22:17:28.396693,337314.6174134825,False
H0225,1,40.56740430728001,-74.1172827171227,1882.796099841839,3,3,2025-08-14 22:17:28.396693,346004.8131589543,False
H0225,1,40.56740430728001,-74.1172827171227,1882.796099841839,3,3,2026-01-06 22:17:28.396693,356014.4787305045,False
H0225,1,40.56740430728001,-74.1172827171227,1882.796099841839,3,3,2026-02-14 22:17:28.396693,352996.44202506106,False
H0226,9,40.61844949132446,-74.14306049284146,1311.9788681053228,3,2,2025-04-18 22:17:28.396716,335035.1970416551,False
H0226,9,40.61844949132446,-74.14306049284146,1311.9788681053228,3,2,2026-01-25 22:17:28.396716,347374.8792051731,False
H0227,9,40.654450418476266,-74.15169290305097,1865.1791873515695,4,3,2025-03-11 22:17:28.396971,501017.7302342727,False
H0227,9,40.654450418476266,-74.15169290305097,1865.1791873515695,4,3,2025-03-30 22:17:28.396971,492232.3800309921,False
H0227,9,40.654450418476266,-74.15169290305097,1865.1791873515695,4,3,2025-05-24 22:17:28.396971,500328.19663903397,False
H0227,9,40.654450418476266,-74.15169290305097,1865.1791873515695,4,3,2026-01-22 22:17:28.396971,513959.40819297015,False
H0228,3,40.849238484307996,-74.09130984123381,1167.6951324831166,3,2,2025-06-03 22:17:28.396996,225803.98928497703,False
H0228,3,40.849238484307996,-74.09130984123381,1167.6951324831166,3,2,2025-06-22 22:17:28.396996,226391.31133320177,False
H0228,3,40.849238484307996,-74.09130984123381,1167.6951324831166,3,2,2025-10-21 22:17:28.396996,229235.63898306017,False
H0229,9,40.619756222800554,-74.1384847216635,1811.9338095129322,2,2,2025-05-01 22:17:28.397016,480046.81327694753,False
H0229,9,40.619756222800554,-74.1384847216635,1811.9338095129322,2,2,2025-06-30 22:17:28.397016,485792.96602694166,False
H0229,9,40.619756222800554,-74.1384847216635,1811.9338095129322,2,2,2025-07-11 22:17:28.397016,483300.2392857297,False
H0229,9,40.619756222800554,-74.1384847216635,1811.9338095129322,2,2,2025-09-05 22:17:28.397016,488198.79958539805,False
H0229,9,40.619756222800554,-74.1384847216635,1811.9338095129322,2,2,2025-12-01 22:17:28.397016,505375.5254654359,False
H0230,8,40.53171477986312,-73.7246983013104,1753.6252236100238,4,3,2025-05-29 22:17:28.397041,519222.53495086805,False
H0230,8,40.53171477986312,-73.7246983013104,1753.6252236100238,4,3,2025-09-22 22:17:28.397041,538047.1302088742,False
H0230,8,40.53171477986312,-73.7246983013104,1753.6252236100238,4,3,2026-01-04 22:17:28.397041,550813.527343943,False
H0230,8,40.53171477986312,-73.7246983013104,1753.6252236100238,4,3,2026-01-23 22:17:28.397041,546498.5375098425,False
H0231,5,40.74894210279347,-74.12418456374182,890.3498136262324,1,1,2025-09-23 22:17:28.397064,191427.40286807844,False
H0231,5,40.74894210279347,-74.12418456374182,890.3498136262324,1,1,2025-12-03 22:17:28.397064,193325.33347725842,False
H0232,3,40.83002615717779,-74.07921306332551,1791.316593197458,2,2,2025-07-21 22:17:28.397081,349104.2659713105,False
H0232,3,40.83002615717779,-74.07921306332551,1791.316593197458,2,2,2025-10-25 22:17:28.397081,354575.14888693753,False
H0232,3,40.83002615717779,-74.07921306332551,1791.316593197458,2,2,2025-12-07 22:17:28.397081,361146.0754913612,False
H0233,2,40.730716506904116,-73.843869241779,2080.5257392982944,4,3,2025-03-04 22:17:28.397101,339863.097713262,False
H0233,2,40.730716506904116,-73.843869241779,2080.5257392982944,4,3,2025-03-21 22:17:28.397101,342620.0584221298,False
H0233,2,40.730716506904116,-73.843869241779,2080.5257392982944,4,3,2025-09-15 22:17:28.397101,360755.4621557846,False
H0234,5,40.765625585617656,-74.13872219295715,2510.6916477146992,6,5,2025-07-12 22:17:28.397120,537441.9349342346,False
H0234,5,40.765625585617656,-74.13872219295715,2510.6916477146992,6,5,2025-10-25 22:17:28.397120,534919.5192644359,False
H0234,5,40.765625585617656,-74.13872219295715,2510.6916477146992,6,5,2026-02-10 22:17:28.397120,565016.9530128161,False
H0235,0,40.65415094471343,-73.73270352238255,2859.923105551293,4,3,2025-11-17 22:17:28.397140,787531.1348019104,False
H0235,0,40.65415094471343,-73.73270352238255,2859.923105551293,4,3,2025-11-30 22:17:28.397140,792606.4206204126,False
H0235,0,40.65415094471343,-73.73270352238255,2859.923105551293,4,3,2025-12-23 22:17:28.397140,802002.4908936542,False
H0235,0,40.65415094471343,-73.73270352238255,2859.923105551293,4,3,2026-01-12 22:17:28.397140,799770.6482418731,False
H0236,0,40.65845484575563,-73.73560687165656,2209.43237370449,5,4,2025-07-27 22:17:28.397162,612175.7937300025,False
H0236,0,40.65845484575563,-73.73560687165656,2209.43237370449,5,4,2025-12-28 22:17:28.397162,633597.7999550798,False
H0237,8,40.53698532953222,-73.73181400424829,2419.11843978557,4,3,2025-07-18 22:17:28.397179,739275.4367276601,False
H0237,8,40.53698532953222,-73.73181400424829,2419.11843978557,4,3,2025-11-19 22:17:28.397179,750453.0668545372,False
H0237,8,40.53698532953222,-73.73181400424829,2419.11843978557,4,3,2026-01-26 22:17:28.397179,772615.1767029803,False
H0238,7,40.73609384105718,-74.17871428764444,1330.9204656884385,3,2,2025-03-13 22:17:28.397200,338430.39359824796,False
H0238,7,40.73609384105718,-74.17871428764444,1330.9204656884385,3,2,2026-01-22 22:17:28.397200,346630.03331666725,False
H0239,2,40.75590690637963,-73.83785227851088,1668.3478391127414,4,3,2025-04-22 22:17:28.397746,277232.9979892112,False
H0239,2,40.75590690637963,-73.83785227851088,1668.3478391127414,4,3,2025-05-28 22:17:28.397746,282509.25438820943,False
H0239,2,40.75590690637963,-73.83785227851088,1668.3478391127414,4,3,2025-06-08 22:17:28.397746,288488.8442743233,False
H0239,2,40.75590690637963,-73.83785227851088,1668.3478391127414,4,3,2025-06-23 22:17:28.397746,287676.500533558,False
H0239,2,40.75590690637963,-73.83785227851088,1668.3478391127414,4,3,2026-01-18 22:17:28.397746,298906.13558429497,False
H0240,1,40.577537548837014,-74.10993722046953,2134.2669932324043,3,2,2025-09-18 22:17:28.397777,369119.834689802,False
H0240,1,40.577537548837014,-74.10993722046953,2134.2669932324043,3,2,2025-12-13 22:17:28.397777,380291.75569677155,False
H0240,1,40.577537548837014,-74.10993722046953,2134.2669932324043,3,2,2026-01-01 22:17:28.397777,389944.8613223904,False
H0241,6,40.677544195474184,-73.81430679755134,3375.053599790377,5,4,2025-04-26 22:17:28.397798,644405.9426529515,False
H0241,6,40.677544195474184,-73.81430679755134,3375.053599790377,5,4,2025-11-25 22:17:28.397798,663656.5480210908,False
H0241,6,40.677544195474184,-73.81430679755134,3375.053599790377,5,4,2025-12-10 22:17:28.397798,671326.2519046621,False
H0241,6,40.677544195474184,-73.81430679755134,3375.053599790377,5,4,2026-02-02 22:17:28.397798,666149.2893414047,False
H0242,5,40.72713537194654,-74.12174659299616,2684.6938362981473,4,3,2025-02-23 22:17:28.397835,516390.3965624886,False
H0242,5,40.72713537194654,-74.12174659299616,2684.6938362981473,4,3,2025-05-13 22:17:28.397835,530049.6319356908,False
H0242,5,40.72713537194654,-74.12174659299616,2684.6938362981473,4,3,2025-09-16 22:17:28.397835,541613.7773216894,False
H0242,5,40.72713537194654,-74.12174659299616,2684.6938362981473,4,3,2025-09-27 22:17:28.397835,553652.0557437829,False
H0242,5,40.72713537194654,-74.12174659299616,2684.6938362981473,4,3,2026-01-23 22:17:28.397835,552866.1454428745,False
H0243,5,40.730521092639876,-74.11920246237595,1921.628962108862,2,1,2025-06-11 22:17:28.397861,405997.6703957089,False
H0243,5,40.730521092639876,-74.11920246237595,1921.628962108862,2,1,2025-07-27 22:17:28.397861,415407.43045051576,False
H0244,5,40.75782431619787,-74.13974731294124,1921.7464845823135,4,3,2025-03-15 22:17:28.397879,370275.11594979727,False
H0244,5,40.75782431619787,-74.13974731294124,1921.7464845823135,4,3,2025-04-25 22:17:28.397879,379978.60969475756,False
